uri,cls,label
<http://edukg.org/knowledge/3.0/instance/politics#main-E416>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,总任务
<http://edukg.org/knowledge/3.0/instance/politics#main-E2940>,<http://edukg.org/knowledge/3.0/class/politics#main-C52>,债务收入
<http://edukg.org/knowledge/3.0/instance/politics#main-E2812>,<http://www.w3.org/2002/07/owl#NamedIndividual>,产生挫折
<http://edukg.org/knowledge/3.0/instance/politics#main-E2574>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,银行业务
<http://edukg.org/knowledge/3.0/instance/politics#main-E2484>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,组织领导
<http://edukg.org/knowledge/3.0/instance/politics#main-E3394>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,防范侵害
<http://edukg.org/knowledge/3.0/instance/politics#main-E1750>,<http://www.w3.org/2002/07/owl#NamedIndividual>,适度紧张
<http://edukg.org/knowledge/3.0/instance/politics#main-E4108>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,像制作权
<http://edukg.org/knowledge/3.0/instance/politics#main-E2277>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,高雅情趣
<http://edukg.org/knowledge/3.0/instance/politics#main-E3000>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,default item label
<http://edukg.org/knowledge/3.0/instance/politics#main-E2019>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,女生
<http://edukg.org/knowledge/3.0/instance/politics#main-E1226>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,群众路线
<http://edukg.org/knowledge/3.0/instance/politics#main-E29>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,未来收入
<http://edukg.org/knowledge/3.0/instance/politics#main-E2445>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,传统美德
<http://edukg.org/knowledge/3.0/instance/politics#main-E736>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,理解至上　善待他人
<http://edukg.org/knowledge/3.0/instance/politics#main-E467>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,创新型国家
<http://edukg.org/knowledge/3.0/instance/politics#main-E908>,<http://www.w3.org/2002/07/owl#NamedIndividual>,礼仪展风采
<http://edukg.org/knowledge/3.0/instance/politics#main-E1362>,<http://www.w3.org/2002/07/owl#NamedIndividual>,名誉
<http://edukg.org/knowledge/3.0/instance/politics#main-E2903>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,综合国力竞争
<http://edukg.org/knowledge/3.0/instance/politics#main-E491>,<http://www.w3.org/2002/07/owl#NamedIndividual>,平等
<http://edukg.org/knowledge/3.0/instance/politics#main-E4576>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,职业平等观
<http://edukg.org/knowledge/3.0/instance/politics#main-E2635>,<http://edukg.org/knowledge/3.0/category#main-I37>,明辨是非善恶
<http://edukg.org/knowledge/3.0/instance/politics#main-E3615>,<http://www.w3.org/2002/07/owl#NamedIndividual>,对象条件
<http://edukg.org/knowledge/3.0/instance/politics#main-E51>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,诚信做人到永远
<http://edukg.org/knowledge/3.0/instance/politics#main-E2455>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,心理烦恼
<http://edukg.org/knowledge/3.0/instance/politics#main-E2639>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,家务劳动
<http://edukg.org/knowledge/3.0/instance/politics#main-E862>,<http://www.w3.org/2002/07/owl#NamedIndividual>,培养情感
<http://edukg.org/knowledge/3.0/instance/politics#main-E732>,<http://www.w3.org/2002/07/owl#NamedIndividual>,专用货币
<http://edukg.org/knowledge/3.0/instance/politics#main-E1171>,<http://www.w3.org/2002/07/owl#NamedIndividual>,意志坚强的重要作用
<http://edukg.org/knowledge/3.0/instance/politics#main-E1462>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,社会和谐
<http://edukg.org/knowledge/3.0/instance/politics#main-E3695>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,安全权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1395>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,网络成瘾症
<http://edukg.org/knowledge/3.0/instance/politics#main-E2159>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,当继承权发生争议的时候
<http://edukg.org/knowledge/3.0/instance/politics#main-E782>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,有法可依
<http://edukg.org/knowledge/3.0/instance/politics#main-E1279>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,受教育者
<http://edukg.org/knowledge/3.0/instance/politics#main-E2778>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,平等尊重你我他
<http://edukg.org/knowledge/3.0/instance/politics#main-E4661>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,实行计划生育
<http://edukg.org/knowledge/3.0/instance/politics#main-E3586>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,不宜过分冷淡
<http://edukg.org/knowledge/3.0/instance/politics#main-E3723>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,为什么要发展教育（必要性）
<http://edukg.org/knowledge/3.0/instance/politics#main-E929>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,纸币
<http://edukg.org/knowledge/3.0/instance/politics#main-E3329>,<http://www.w3.org/2002/07/owl#NamedIndividual>,正义行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E229>,<http://www.w3.org/2002/07/owl#NamedIndividual>,虚假广告
<http://edukg.org/knowledge/3.0/instance/politics#main-E903>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,现金消费
<http://edukg.org/knowledge/3.0/instance/politics#main-E3288>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不负责任
<http://edukg.org/knowledge/3.0/instance/politics#main-E1327>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,合理消费
<http://edukg.org/knowledge/3.0/instance/politics#main-E1195>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,“我能行！”
<http://edukg.org/knowledge/3.0/instance/politics#main-E1602>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,青少年自我保护
<http://edukg.org/knowledge/3.0/instance/politics#main-E3276>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,树立金钱观
<http://edukg.org/knowledge/3.0/instance/politics#main-E1568>,<http://www.w3.org/2002/07/owl#NamedIndividual>,政治关系
<http://edukg.org/knowledge/3.0/instance/politics#main-E4051>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,学会学习
<http://edukg.org/knowledge/3.0/instance/politics#main-E1394>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,遗赠
<http://edukg.org/knowledge/3.0/instance/politics#main-E2616>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E953>,<http://www.w3.org/2002/07/owl#NamedIndividual>,如何自我调节情绪
<http://edukg.org/knowledge/3.0/instance/politics#main-E1539>,<http://www.w3.org/2002/07/owl#NamedIndividual>,潜能
<http://edukg.org/knowledge/3.0/instance/politics#main-E1374>,<http://www.w3.org/2002/07/owl#NamedIndividual>,优秀文化作品
<http://edukg.org/knowledge/3.0/instance/politics#main-E1892>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,绿色经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E655>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,经营者
<http://edukg.org/knowledge/3.0/instance/politics#main-E3253>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,供求影响价格
<http://edukg.org/knowledge/3.0/instance/politics#main-E1880>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,结算
<http://edukg.org/knowledge/3.0/instance/politics#main-E2991>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,政协监督
<http://edukg.org/knowledge/3.0/instance/politics#main-E745>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,成功
<http://edukg.org/knowledge/3.0/instance/politics#main-E1746>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,财产留给谁
<http://edukg.org/knowledge/3.0/instance/politics#main-E1198>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,七八宪法
<http://edukg.org/knowledge/3.0/instance/politics#main-E3915>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人生需要理想
<http://edukg.org/knowledge/3.0/instance/politics#main-E4383>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,商品
<http://edukg.org/knowledge/3.0/instance/politics#main-E2263>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,真理是客观的
<http://edukg.org/knowledge/3.0/instance/politics#main-E497>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,经济发展
<http://edukg.org/knowledge/3.0/instance/politics#main-E1431>,<http://www.w3.org/2002/07/owl#NamedIndividual>,违宪行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E1155>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,理智调控法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1170>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,发展教育
<http://edukg.org/knowledge/3.0/instance/politics#main-E567>,<http://www.w3.org/2002/07/owl#NamedIndividual>,智力成果权（知识产权）
<http://edukg.org/knowledge/3.0/instance/politics#main-E4704>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,意识活动
<http://edukg.org/knowledge/3.0/instance/politics#main-E4010>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国际贸易
<http://edukg.org/knowledge/3.0/instance/politics#main-E2827>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,主观条件
<http://edukg.org/knowledge/3.0/instance/politics#main-E2863>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国家兴亡　匹夫有责
<http://edukg.org/knowledge/3.0/instance/politics#main-E3018>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,为人处事
<http://edukg.org/knowledge/3.0/instance/politics#main-E3024>,<http://www.w3.org/2002/07/owl#NamedIndividual>,世界
<http://edukg.org/knowledge/3.0/instance/politics#main-E3841>,<http://www.w3.org/2002/07/owl#NamedIndividual>,组合型选择题
<http://edukg.org/knowledge/3.0/instance/politics#main-E4371>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,市场监管
<http://edukg.org/knowledge/3.0/instance/politics#main-E1072>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国民收入再次分配
<http://edukg.org/knowledge/3.0/instance/politics#main-E3368>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会主义核心价值观
<http://edukg.org/knowledge/3.0/instance/politics#main-E463>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,尊严
<http://edukg.org/knowledge/3.0/instance/politics#main-E2809>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,走近大自然
<http://edukg.org/knowledge/3.0/instance/politics#main-E4181>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,公民参与政治
<http://edukg.org/knowledge/3.0/instance/politics#main-E2195>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,节俭简约
<http://edukg.org/knowledge/3.0/instance/politics#main-E4019>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国债
<http://edukg.org/knowledge/3.0/instance/politics#main-E1341>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,友好交往礼为先
<http://edukg.org/knowledge/3.0/instance/politics#main-E1901>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,品质拓展市场
<http://edukg.org/knowledge/3.0/instance/politics#main-E2117>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,打架斗殴
<http://edukg.org/knowledge/3.0/instance/politics#main-E2398>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,表决权
<http://edukg.org/knowledge/3.0/instance/politics#main-E4124>,<http://www.w3.org/2002/07/owl#NamedIndividual>,良好名誉
<http://edukg.org/knowledge/3.0/instance/politics#main-E1653>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,唯物辩证法和形而上学
<http://edukg.org/knowledge/3.0/instance/politics#main-E1865>,<http://www.w3.org/2002/07/owl#NamedIndividual>,庸俗情趣
<http://edukg.org/knowledge/3.0/instance/politics#main-E2452>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,合作精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E3062>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,怎样培养自信心
<http://edukg.org/knowledge/3.0/instance/politics#main-E4213>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,对待宗教
<http://edukg.org/knowledge/3.0/instance/politics#main-E911>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,消费心理
<http://edukg.org/knowledge/3.0/instance/politics#main-E2360>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,倾听
<http://edukg.org/knowledge/3.0/instance/politics#main-E3651>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,公有制主体地位
<http://edukg.org/knowledge/3.0/instance/politics#main-E4408>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,消费类型
<http://edukg.org/knowledge/3.0/instance/politics#main-E4711>,<http://edukg.org/knowledge/3.0/class/politics#main-C37>,分配方式
<http://edukg.org/knowledge/3.0/instance/politics#main-E3913>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,认识自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E4559>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,情绪产生
<http://edukg.org/knowledge/3.0/instance/politics#main-E214>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,自立
<http://edukg.org/knowledge/3.0/instance/politics#main-E3654>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,诚信经营
<http://edukg.org/knowledge/3.0/instance/politics#main-E1190>,<http://www.w3.org/2002/07/owl#NamedIndividual>,志愿精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E725>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,火堆信号
<http://edukg.org/knowledge/3.0/instance/politics#main-E2541>,<http://www.w3.org/2002/07/owl#NamedIndividual>,民族团结
<http://edukg.org/knowledge/3.0/instance/politics#main-E2814>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,什么是友谊
<http://edukg.org/knowledge/3.0/instance/politics#main-E3962>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,法制
<http://edukg.org/knowledge/3.0/instance/politics#main-E1936>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,过度紧张
<http://edukg.org/knowledge/3.0/instance/politics#main-E512>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,广义文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E1254>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社区
<http://edukg.org/knowledge/3.0/instance/politics#main-E1639>,<http://www.w3.org/2002/07/owl#NamedIndividual>,名誉维护权
<http://edukg.org/knowledge/3.0/instance/politics#main-E4057>,<http://www.w3.org/2002/07/owl#NamedIndividual>,中国梦
<http://edukg.org/knowledge/3.0/instance/politics#main-E2983>,<http://www.w3.org/2002/07/owl#NamedIndividual>,驴象之争
<http://edukg.org/knowledge/3.0/instance/politics#main-E1045>,<http://www.w3.org/2002/07/owl#NamedIndividual>,避免盲目从众
<http://edukg.org/knowledge/3.0/instance/politics#main-E1673>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,共同理想
<http://edukg.org/knowledge/3.0/instance/politics#main-E540>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,人生观
<http://edukg.org/knowledge/3.0/instance/politics#main-E760>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,个人礼仪
<http://edukg.org/knowledge/3.0/instance/politics#main-E4345>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,科学决策
<http://edukg.org/knowledge/3.0/instance/politics#main-E781>,<http://www.w3.org/2002/07/owl#NamedIndividual>,政治现象
<http://edukg.org/knowledge/3.0/instance/politics#main-E1527>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,转账支票
<http://edukg.org/knowledge/3.0/instance/politics#main-E925>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,能动性
<http://edukg.org/knowledge/3.0/instance/politics#main-E3070>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,坚强意志
<http://edukg.org/knowledge/3.0/instance/politics#main-E2440>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自主择业观
<http://edukg.org/knowledge/3.0/instance/politics#main-E1560>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,相互尊重
<http://edukg.org/knowledge/3.0/instance/politics#main-E3624>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,中学生
<http://edukg.org/knowledge/3.0/instance/politics#main-E3597>,<http://www.w3.org/2002/07/owl#NamedIndividual>,义务教育法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1904>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,公民如何正确行使权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E785>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,违法行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E2621>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,行为税
<http://edukg.org/knowledge/3.0/instance/politics#main-E3907>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,计划生育关乎国计民生
<http://edukg.org/knowledge/3.0/instance/politics#main-E1127>,<http://www.w3.org/2002/07/owl#NamedIndividual>,舆论监督
<http://edukg.org/knowledge/3.0/instance/politics#main-E4185>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自立自理
<http://edukg.org/knowledge/3.0/instance/politics#main-E3383>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,走进正义
<http://edukg.org/knowledge/3.0/instance/politics#main-E1008>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,青少年成为有用人才
<http://edukg.org/knowledge/3.0/instance/politics#main-E2342>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,现实需要
<http://edukg.org/knowledge/3.0/instance/politics#main-E2771>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,相对重要性
<http://edukg.org/knowledge/3.0/instance/politics#main-E4473>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,活期利率
<http://edukg.org/knowledge/3.0/instance/politics#main-E1260>,<http://www.w3.org/2002/07/owl#NamedIndividual>,网络规则
<http://edukg.org/knowledge/3.0/instance/politics#main-E4626>,<http://www.w3.org/2002/07/owl#NamedIndividual>,比例税率
<http://edukg.org/knowledge/3.0/instance/politics#main-E1975>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,武装自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E4230>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,正确对待宗教
<http://edukg.org/knowledge/3.0/instance/politics#main-E309>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,男女同学正常交往的
<http://edukg.org/knowledge/3.0/instance/politics#main-E1152>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国家机密
<http://edukg.org/knowledge/3.0/instance/politics#main-E0>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,智力成果权
<http://edukg.org/knowledge/3.0/instance/politics#main-E4423>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,生态环境
<http://edukg.org/knowledge/3.0/instance/politics#main-E405>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,从众
<http://edukg.org/knowledge/3.0/instance/politics#main-E159>,<http://www.w3.org/2002/07/owl#NamedIndividual>,非诉讼手段
<http://edukg.org/knowledge/3.0/instance/politics#main-E1646>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,银行体系
<http://edukg.org/knowledge/3.0/instance/politics#main-E3073>,<http://edukg.org/knowledge/3.0/category#main-I195>,网络交往
<http://edukg.org/knowledge/3.0/instance/politics#main-E871>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,善于管理自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E341>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,发牢骚也要讲究方法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1464>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,己所不欲勿施于人
<http://edukg.org/knowledge/3.0/instance/politics#main-E3264>,<http://www.w3.org/2002/07/owl#NamedIndividual>,终身学习
<http://edukg.org/knowledge/3.0/instance/politics#main-E3935>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,姓名权
<http://edukg.org/knowledge/3.0/instance/politics#main-E3007>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,急救电话
<http://edukg.org/knowledge/3.0/instance/politics#main-E3265>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,权力
<http://edukg.org/knowledge/3.0/instance/politics#main-E31>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,名誉权侵权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1850>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E672>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,适度自尊
<http://edukg.org/knowledge/3.0/instance/politics#main-E1000>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,我们应如何履行（承担）维护民族团结的义务（责任）
<http://edukg.org/knowledge/3.0/instance/politics#main-E1371>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,贵金属金银
<http://edukg.org/knowledge/3.0/instance/politics#main-E1367>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,犯罪必受惩罚
<http://edukg.org/knowledge/3.0/instance/politics#main-E3958>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,他人
<http://edukg.org/knowledge/3.0/instance/politics#main-E3056>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自信一族
<http://edukg.org/knowledge/3.0/instance/politics#main-E1966>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,告别依赖
<http://edukg.org/knowledge/3.0/instance/politics#main-E257>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,小团体主义
<http://edukg.org/knowledge/3.0/instance/politics#main-E4305>,<http://www.w3.org/2002/07/owl#NamedIndividual>,平等性
<http://edukg.org/knowledge/3.0/instance/politics#main-E3791>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,秩序
<http://edukg.org/knowledge/3.0/instance/politics#main-E3869>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,控制情绪
<http://edukg.org/knowledge/3.0/instance/politics#main-E1404>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,限度条件
<http://edukg.org/knowledge/3.0/instance/politics#main-E2867>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,民主执政
<http://edukg.org/knowledge/3.0/instance/politics#main-E2514>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,计划生育
<http://edukg.org/knowledge/3.0/instance/politics#main-E3530>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,义务教育
<http://edukg.org/knowledge/3.0/instance/politics#main-E1789>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,正确把握友情（交友的原则）
<http://edukg.org/knowledge/3.0/instance/politics#main-E728>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,合作共赢
<http://edukg.org/knowledge/3.0/instance/politics#main-E2986>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自在事物的联系
<http://edukg.org/knowledge/3.0/instance/politics#main-E2111>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,发展趋势
<http://edukg.org/knowledge/3.0/instance/politics#main-E2244>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,学习型社会
<http://edukg.org/knowledge/3.0/instance/politics#main-E1469>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,内在美
<http://edukg.org/knowledge/3.0/instance/politics#main-E3585>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,黑格尔辩证法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1088>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,一般违法行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E1969>,<http://www.w3.org/2002/07/owl#NamedIndividual>,文化的创新
<http://edukg.org/knowledge/3.0/instance/politics#main-E2759>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,善
<http://edukg.org/knowledge/3.0/instance/politics#main-E1353>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,生活自立
<http://edukg.org/knowledge/3.0/instance/politics#main-E1357>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,民主权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E3598>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自我保护八要领
<http://edukg.org/knowledge/3.0/instance/politics#main-E2013>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,国家统一
<http://edukg.org/knowledge/3.0/instance/politics#main-E499>,<http://www.w3.org/2002/07/owl#NamedIndividual>,依赖心理
<http://edukg.org/knowledge/3.0/instance/politics#main-E1136>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,汇率
<http://edukg.org/knowledge/3.0/instance/politics#main-E2756>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,投资理财
<http://edukg.org/knowledge/3.0/instance/politics#main-E2356>,<http://edukg.org/knowledge/3.0/class/politics#main-C50>,保险
<http://edukg.org/knowledge/3.0/instance/politics#main-E1827>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,劳动生产率
<http://edukg.org/knowledge/3.0/instance/politics#main-E697>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,中国特色社会主义制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E3954>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,正确理解个性
<http://edukg.org/knowledge/3.0/instance/politics#main-E1829>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,情绪影响身心健康
<http://edukg.org/knowledge/3.0/instance/politics#main-E4162>,<http://edukg.org/knowledge/3.0/class/politics#main-C52>,罚金就是罚款
<http://edukg.org/knowledge/3.0/instance/politics#main-E35>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,初中生活
<http://edukg.org/knowledge/3.0/instance/politics#main-E3044>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,学会拒绝
<http://edukg.org/knowledge/3.0/instance/politics#main-E1465>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,对外开放战略
<http://edukg.org/knowledge/3.0/instance/politics#main-E902>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,挫折面前也从容
<http://edukg.org/knowledge/3.0/instance/politics#main-E3972>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会主义市场经济体制
<http://edukg.org/knowledge/3.0/instance/politics#main-E91>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,如何认识自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E1723>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人格
<http://edukg.org/knowledge/3.0/instance/politics#main-E2874>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,世界文化遗产
<http://edukg.org/knowledge/3.0/instance/politics#main-E2619>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不必过分拘谨
<http://edukg.org/knowledge/3.0/instance/politics#main-E3827>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人生当自强
<http://edukg.org/knowledge/3.0/instance/politics#main-E1445>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人格最重要
<http://edukg.org/knowledge/3.0/instance/politics#main-E162>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自治权
<http://edukg.org/knowledge/3.0/instance/politics#main-E670>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,拘役
<http://edukg.org/knowledge/3.0/instance/politics#main-E1742>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,祝福青春
