uri,cls,label
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1013>,<http://www.w3.org/2002/07/owl#NamedIndividual>,堆肥法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1084>,<http://www.w3.org/2002/07/owl#NamedIndividual>,污染指数
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E196>,<http://www.w3.org/2002/07/owl#NamedIndividual>,一氧化氯中氯的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3129>,<http://www.w3.org/2002/07/owl#NamedIndividual>,化学工业上的三酸两碱
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2836>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电子束
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2941>,<http://www.w3.org/2002/07/owl#NamedIndividual>,汞离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2301>,<http://www.w3.org/2002/07/owl#NamedIndividual>,防止一氧化碳中毒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2264>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Ca^{2+}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E755>,<http://www.w3.org/2002/07/owl#NamedIndividual>,实验操作
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E629>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$CuSO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3309>,<http://www.w3.org/2002/07/owl#NamedIndividual>,乳化剂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2338>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C11>,清洁能源
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2704>,<http://www.w3.org/2002/07/owl#NamedIndividual>,金属氧化物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E819>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$F_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3881>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C20>,铜离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1459>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,太阳系
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3961>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,鉴别浓$H_{2}SO_{4}$和稀$H_{2}SO_{4}$的方法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1128>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电工
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1040>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Na_{2}O_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3360>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氯化亚铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E429>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,质量数守恒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3401>,<http://www.w3.org/2002/07/owl#NamedIndividual>,模拟保水试验
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1171>,<http://www.w3.org/2002/07/owl#NamedIndividual>,溴化氢
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1959>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铵根
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2494>,<http://www.w3.org/2002/07/owl#NamedIndividual>,微观世界
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E461>,<http://www.w3.org/2002/07/owl#NamedIndividual>,防腐剂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E450>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,天平
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3932>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化钡中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2523>,<http://www.w3.org/2002/07/owl#NamedIndividual>,丙烯腈
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2583>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,瓦特蒸汽机
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E326>,<http://www.w3.org/2002/07/owl#NamedIndividual>,煤油
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4049>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碱式碳酸铜中氢的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2947>,<http://www.w3.org/2002/07/owl#NamedIndividual>,中和滴定法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3821>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,漂白粉漂白的原理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2425>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,复合肥
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1268>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,环炔烃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1471>,<http://www.w3.org/2002/07/owl#NamedIndividual>,还原产物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2829>,<http://www.w3.org/2002/07/owl#NamedIndividual>,无机盐
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E929>,<http://www.w3.org/2002/07/owl#NamedIndividual>,海水提镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1506>,<http://www.w3.org/2002/07/owl#NamedIndividual>,铁原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2951>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,激发态原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E849>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,己六醇
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E957>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,化学知识
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1485>,<http://www.w3.org/2002/07/owl#NamedIndividual>,一氧化氮中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3925>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,放射性物品
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3686>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,同系物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E269>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$CuCl_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3152>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,生理盐水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4123>,<http://www.w3.org/2002/07/owl#NamedIndividual>,元素分析仪
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1246>,<http://www.w3.org/2002/07/owl#NamedIndividual>,跃迁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3929>,<http://www.w3.org/2002/07/owl#NamedIndividual>,含氯化合物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E137>,<http://www.w3.org/2002/07/owl#NamedIndividual>,分子晶体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1254>,<http://www.w3.org/2002/07/owl#NamedIndividual>,防堵塞装置
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E378>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,自燃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4082>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,原子核外电子的能级分布
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2643>,<http://www.w3.org/2002/07/owl#NamedIndividual>,核物理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4278>,<http://www.w3.org/2002/07/owl#NamedIndividual>,乙醇燃料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3017>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$K_{2}SO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2238>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,Mg
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E467>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,球棍模型
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3839>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,环己醇
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E720>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碳酸铵
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1335>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$HClO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3544>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,黄铜矿
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2981>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,用化学式变形解题
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E994>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,新型有机合成材料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2286>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$KClO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E816>,<http://www.w3.org/2002/07/owl#NamedIndividual>,综合控制变量
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2786>,<http://www.w3.org/2002/07/owl#NamedIndividual>,储氢合金
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1448>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,检验醛基
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1926>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$AgNO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2477>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铅蓄电池
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2294>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Na_{2}SO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E509>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,卤钨灯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3887>,<http://www.w3.org/2002/07/owl#NamedIndividual>,水玻璃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1754>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,合成纤维
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2739>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,锰酸酸根离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E418>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,磁偏转原理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4145>,<http://www.w3.org/2002/07/owl#NamedIndividual>,质荷比
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E399>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,在容器口塞橡胶塞
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3318>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$2CaSO_{4}·H_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3450>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C11>,地热能
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1527>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,定量实验设计
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2316>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C48>,碳酸氢钙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3321>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,定组成定律
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3096>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,高级脂肪酸纳
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4326>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,原子吸收光谱
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E862>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,磷酸镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3421>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,棉花
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2858>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碘化钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3247>,<http://www.w3.org/2002/07/owl#NamedIndividual>,KCl
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1052>,<http://www.w3.org/2002/07/owl#NamedIndividual>,五水硫酸铜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3394>,<http://www.w3.org/2002/07/owl#NamedIndividual>,核废料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4006>,<http://www.w3.org/2002/07/owl#NamedIndividual>,水污染
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3516>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,爆炸品
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3541>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,营养物质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3153>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铁架台铁夹位置
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1727>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,羊毛纤维
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1930>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$SiO_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3134>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,离子反应方程式
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1123>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$NaNO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1555>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C20>,氧离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E93>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,正磷酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3940>,<http://www.w3.org/2002/07/owl#NamedIndividual>,网络技术
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3899>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,经典力学
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E168>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,通电直导线
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3359>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氮原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2016>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,草酸分解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1126>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酸性溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4041>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C34>,柴油
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1951>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硫酸根离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1342>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,稀溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1886>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碳酸根离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3504>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$HCO_{3}^{-}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1105>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,羧基
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E105>,<http://www.w3.org/2002/07/owl#NamedIndividual>,酒精
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2229>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C24>,自发反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2373>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,合成材料的基本性质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3942>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,次氯酸根
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E77>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,模拟信号
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2682>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硝酸钡中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4289>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,静电现象
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E780>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$C_{60}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3220>,<http://www.w3.org/2002/07/owl#NamedIndividual>,大气污染
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2884>,<http://www.w3.org/2002/07/owl#NamedIndividual>,宏观
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E921>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,井盐
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E931>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,原子的核式模型
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E236>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$ZnSO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3023>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,键能
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E252>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酸性土壤
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1187>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$CO_{3}^{2-}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1114>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,紫色石蕊试液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E188>,<http://www.w3.org/2002/07/owl#NamedIndividual>,浓$H_{2}SO_{4}$为什么能做干燥剂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1654>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C26>,碳酸根离子水解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2012>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,乙酸乙酯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1161>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,加热碱式碳酸铜有新物质生成
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1897>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铅
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2744>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硫酸亚铁中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E766>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,10电子微粒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3683>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,能源消耗
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2259>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$H_{2}CO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E737>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氢硫酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1667>,<http://www.w3.org/2002/07/owl#NamedIndividual>,苏丹红
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2927>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C31>,多肽
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2779>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C48>,氟化银
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2088>,<http://www.w3.org/2002/07/owl#NamedIndividual>,结晶法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2172>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C24>,光热转换
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1092>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,喷泉实验
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E141>,<http://www.w3.org/2002/07/owl#NamedIndividual>,直接加热
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E263>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,阿伏伽德罗
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E155>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,一水合氨中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1634>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,光敏二极管
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E179>,<http://www.w3.org/2002/07/owl#NamedIndividual>,臭氧层空洞
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3611>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,塔式起重机
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3068>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,可逆反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E852>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C20>,自由电子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3242>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧循环
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2487>,<http://www.w3.org/2002/07/owl#NamedIndividual>,波动
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1421>,<http://www.w3.org/2002/07/owl#NamedIndividual>,离子方程式书写步骤
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E548>,<http://www.w3.org/2002/07/owl#NamedIndividual>,桥梁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E134>,<http://www.w3.org/2002/07/owl#NamedIndividual>,醋酸根离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2045>,<http://www.w3.org/2002/07/owl#NamedIndividual>,I-U特性曲线
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2077>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硫化亚铁中铁的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1180>,<http://www.w3.org/2002/07/owl#NamedIndividual>,Cu
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1507>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,车用乙醇汽油
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E333>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C16>,化学平衡常数
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3866>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Li_{2}SO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4135>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,热传导的方向性
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2561>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,次氯酸跟离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E314>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,棉纤维燃烧
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E150>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,防锈措施
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2796>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电子气理论
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2346>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,钡原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3805>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碳酸铜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2114>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Cl_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2113>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,实际弹道
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4204>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,光缆
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3461>,<http://www.w3.org/2002/07/owl#NamedIndividual>,着火点
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E329>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$NaHSO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3122>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C13>,维生素E
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1968>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,转动
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3868>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,工业酒精
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1573>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,异丙基
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4282>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,高分子膜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3643>,<http://www.w3.org/2002/07/owl#NamedIndividual>,气相色谱法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E271>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,录像机
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E131>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C31>,硝基
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4274>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碘化钙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3629>,<http://www.w3.org/2002/07/owl#NamedIndividual>,二元酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3485>,<http://www.w3.org/2002/07/owl#NamedIndividual>,磁场力
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E675>,<http://www.w3.org/2002/07/owl#NamedIndividual>,离子方程式
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E910>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$FeBr_{2}$与$Cl_{2}$反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3402>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,化学计量数
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E660>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,蔗糖水解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1169>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,液化
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1144>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$K_{2}S$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E767>,<http://www.w3.org/2002/07/owl#NamedIndividual>,葡糖酸铵
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2645>,<http://www.w3.org/2002/07/owl#NamedIndividual>,学生用电表
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E191>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,热量变化法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1812>,<http://www.w3.org/2002/07/owl#NamedIndividual>,醚键
